Derivatives Data - All Derivatives,,,,,,,,,,,,,,,,,,
As of 30/06/2024
Underlying Asset,Derivative Name,ISIN,Contract Unit,Closing Price (NIS),Volume,Turnover Value (NIS),Transactions,Delta,Last Trade,High,Low,Change (%),Change in Points,Volume in terms of underlying asset (NIS thousands), Open Positions,% Change in positions,Strike Price,Exercise Date
Bazan,BZN-C170.00M407,IL0849732131,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,170.00,26/07/2024
Bazan,BZN-P170.00M407,IL0849734111,1000.00,828.00,0,0.00,0,-100.00,EoD,,,0.49,4.00,0.00,0,0.0,170.00,26/07/2024
Bazan,BZN-C190.00M407,IL0849732396,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,190.00,26/07/2024
Bazan,BZN-P190.00M407,IL0849734376,1000.00,1027.00,0,0.00,0,-100.00,EoD,,,0.29,3.00,0.00,0,0.0,190.00,26/07/2024
Bazan,BZN-C001.00M408,IL0850290805,1000.00,857.00,0,0.00,0,100.00,EoD,,,-0.35,-3.00,0.00,0,0.0,1.00,30/08/2024
Bazan,BZN-C030.00M408,IL0850292546,1000.00,569.00,0,0.00,0,100.00,EoD,,,-0.52,-3.00,0.00,8603,0.0,30.00,30/08/2024
Bazan,BZN-P030.00M408,IL0850295028,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,8603,0.0,30.00,30/08/2024
Bazan,BZN-C050.00M408,IL0850292397,1000.00,371.00,0,0.00,0,100.00,EoD,,,-0.80,-3.00,0.00,0,0.0,50.00,30/08/2024
Bazan,BZN-P050.00M408,IL0850294864,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,50.00,30/08/2024
Bazan,BZN-C070.00M408,IL0850803722,1000.00,173.00,0,0.00,0,96.68,EoD,,,0.00,0.00,0.00,0,0.0,70.00,30/08/2024
Bazan,BZN-P070.00M408,IL0850804225,1000.00,2.00,0,0.00,0,-3.32,EoD,,,0.00,0.00,0.00,0,0.0,70.00,30/08/2024
Bazan,BZN-C072.00M408,IL0850418208,1000.00,155.00,0,0.00,0,94.67,EoD,,,-1.90,-3.00,0.00,0,0.0,72.00,30/08/2024
Bazan,BZN-P072.00M408,IL0850419370,1000.00,3.00,0,0.00,0,-5.33,EoD,,,0.00,0.00,0.00,0,0.0,72.00,30/08/2024
Bazan,BZN-C074.00M408,IL0850418125,1000.00,137.00,0,0.00,0,91.88,EoD,,,-2.14,-3.00,0.00,0,0.0,74.00,30/08/2024
Bazan,BZN-P074.00M408,IL0850419297,1000.00,4.00,0,0.00,0,-8.12,EoD,,,-20.00,-1.00,0.00,0,0.0,74.00,30/08/2024
Bazan,BZN-C076.00M408,IL0850405585,1000.00,119.00,0,0.00,0,88.23,EoD,,,-3.25,-4.00,0.00,0,0.0,76.00,30/08/2024
Bazan,BZN-P076.00M408,IL0850406161,1000.00,7.00,0,0.00,0,-11.77,EoD,,,0.00,0.00,0.00,0,0.0,76.00,30/08/2024
Bazan,BZN-C078.00M408,IL0850381075,1000.00,103.00,0,0.00,0,83.69,EoD,,,-2.83,-3.00,0.00,0,0.0,78.00,30/08/2024
Bazan,BZN-P078.00M408,IL0850381232,1000.00,10.00,0,0.00,0,-16.31,EoD,,,0.00,0.00,0.00,0,0.0,78.00,30/08/2024
Bazan,BZN-C079.00M408,IL0850804068,1000.00,95.00,0,0.00,0,81.09,EoD,,,0.00,0.00,0.00,0,0.0,79.00,30/08/2024
Bazan,BZN-P079.00M408,IL0850804555,1000.00,13.00,0,0.00,0,-18.91,EoD,,,0.00,0.00,0.00,0,0.0,79.00,30/08/2024
Bazan,BZN-C080.00M408,IL0850291977,1000.00,88.00,0,0.00,0,78.29,EoD,,,-3.30,-3.00,0.00,0,0.0,80.00,30/08/2024
Bazan,BZN-P080.00M408,IL0850294450,1000.00,15.00,0,0.00,0,-21.71,EoD,,,0.00,0.00,0.00,0,0.0,80.00,30/08/2024
Bazan,BZN-C081.00M408,IL0850784591,1000.00,80.00,0,0.00,0,75.30,EoD,,,-4.76,-4.00,0.00,0,0.0,81.00,30/08/2024
Bazan,BZN-P081.00M408,IL0850787313,1000.00,18.00,0,0.00,0,-24.70,EoD,,,0.00,0.00,0.00,0,0.0,81.00,30/08/2024
Bazan,BZN-C082.00M408,IL0850291894,1000.00,74.00,0,0.00,0,72.14,EoD,,,-3.90,-3.00,0.00,0,0.0,82.00,30/08/2024
Bazan,BZN-P082.00M408,IL0850294377,1000.00,21.00,0,0.00,0,-27.86,EoD,,,0.00,0.00,0.00,0,0.0,82.00,30/08/2024
Bazan,BZN-C083.00M408,IL0850784427,1000.00,67.00,0,0.00,0,68.85,EoD,,,-4.29,-3.00,0.00,0,0.0,83.00,30/08/2024
Bazan,BZN-P083.00M408,IL0850787230,1000.00,24.00,0,0.00,0,-31.15,EoD,,,0.00,0.00,0.00,0,0.0,83.00,30/08/2024
Bazan,BZN-C084.00M408,IL0850291712,1000.00,61.00,0,0.00,0,65.43,EoD,,,-4.69,-3.00,0.00,0,0.0,84.00,30/08/2024
Bazan,BZN-P084.00M408,IL0850294294,1000.00,28.00,0,0.00,0,-34.57,EoD,,,0.00,0.00,0.00,0,0.0,84.00,30/08/2024
Bazan,BZN-C085.00M408,IL0850784344,1000.00,55.00,0,0.00,0,61.93,EoD,,,-5.17,-3.00,0.00,0,0.0,85.00,30/08/2024
Bazan,BZN-P085.00M408,IL0850787156,1000.00,32.00,0,0.00,0,-38.07,EoD,,,0.00,0.00,0.00,0,0.0,85.00,30/08/2024
Bazan,BZN-C086.00M408,IL0850291639,1000.00,50.00,0,0.00,0,58.37,EoD,,,-5.66,-3.00,0.00,0,0.0,86.00,30/08/2024
Bazan,BZN-P086.00M408,IL0850294112,1000.00,37.00,0,0.00,0,-41.63,EoD,,,0.00,0.00,0.00,0,0.0,86.00,30/08/2024
Bazan,BZN-C087.00M408,IL0850784260,1000.00,45.00,0,0.00,0,54.78,EoD,,,-6.25,-3.00,0.00,0,0.0,87.00,30/08/2024
Bazan,BZN-P087.00M408,IL0850787073,1000.00,42.00,0,0.00,0,-45.22,EoD,,,2.44,1.00,0.00,0,0.0,87.00,30/08/2024
Bazan,BZN-C088.00M408,IL0850291555,1000.00,40.00,0,0.00,0,51.19,EoD,,,-6.98,-3.00,0.00,0,0.0,88.00,30/08/2024
Bazan,BZN-P088.00M408,IL0850294039,1000.00,47.00,0,0.00,0,-48.81,EoD,,,0.00,0.00,0.00,0,0.0,88.00,30/08/2024
Bazan,BZN-C089.00M408,IL0850784674,1000.00,36.00,0,0.00,0,47.64,EoD,,,-7.69,-3.00,0.00,0,0.0,89.00,30/08/2024
Bazan,BZN-P089.00M408,IL0850787495,1000.00,53.00,0,0.00,0,-52.36,EoD,,,1.92,1.00,0.00,0,0.0,89.00,30/08/2024
Bazan,BZN-C090.00M408,IL0850291480,1000.00,32.00,0,0.00,0,44.14,EoD,,,-8.57,-3.00,0.00,0,0.0,90.00,30/08/2024
Bazan,BZN-P090.00M408,IL0850293957,1000.00,59.00,0,0.00,0,-55.86,EoD,,,1.72,1.00,0.00,0,0.0,90.00,30/08/2024
Bazan,BZN-C091.00M408,IL0850784757,1000.00,28.00,0,0.00,0,40.72,EoD,,,-9.68,-3.00,0.00,0,0.0,91.00,30/08/2024
Bazan,BZN-P091.00M408,IL0850787560,1000.00,65.00,0,0.00,0,-59.28,EoD,,,1.56,1.00,0.00,0,0.0,91.00,30/08/2024
Bazan,BZN-C092.00M408,IL0850291308,1000.00,25.00,0,0.00,0,37.42,EoD,,,-7.41,-2.00,0.00,0,0.0,92.00,30/08/2024
Bazan,BZN-P092.00M408,IL0850293874,1000.00,72.00,0,0.00,0,-62.58,EoD,,,1.41,1.00,0.00,0,0.0,92.00,30/08/2024
Bazan,BZN-C093.00M408,IL0850784831,1000.00,22.00,0,0.00,0,34.23,EoD,,,-8.33,-2.00,0.00,0,0.0,93.00,30/08/2024
Bazan,BZN-P093.00M408,IL0850787644,1000.00,79.00,0,0.00,0,-65.77,EoD,,,2.60,2.00,0.00,0,0.0,93.00,30/08/2024
Bazan,BZN-C094.00M408,IL0850291225,1000.00,19.00,0,0.00,0,31.19,EoD,,,-9.52,-2.00,0.00,0,0.0,94.00,30/08/2024
Bazan,BZN-P094.00M408,IL0850293791,1000.00,86.00,0,0.00,0,-68.81,EoD,,,2.38,2.00,0.00,0,0.0,94.00,30/08/2024
Bazan,BZN-C095.00M408,IL0850784914,1000.00,17.00,0,0.00,0,28.30,EoD,,,-10.53,-2.00,0.00,0,0.0,95.00,30/08/2024
Bazan,BZN-P095.00M408,IL0850787727,1000.00,93.00,0,0.00,0,-71.70,EoD,,,1.09,1.00,0.00,0,0.0,95.00,30/08/2024
Bazan,BZN-C096.00M408,IL0850291142,1000.00,15.00,0,0.00,0,25.57,EoD,,,-11.76,-2.00,0.00,0,0.0,96.00,30/08/2024
Bazan,BZN-P096.00M408,IL0850293619,1000.00,101.00,0,0.00,0,-74.43,EoD,,,2.02,2.00,0.00,0,0.0,96.00,30/08/2024
Bazan,BZN-C098.00M408,IL0850291068,1000.00,11.00,0,0.00,0,20.63,EoD,,,-15.38,-2.00,0.00,0,0.0,98.00,30/08/2024
Bazan,BZN-P098.00M408,IL0850293536,1000.00,117.00,0,0.00,0,-79.37,EoD,,,1.74,2.00,0.00,0,0.0,98.00,30/08/2024
Bazan,BZN-C100.00M408,IL0850290987,1000.00,8.00,0,0.00,0,16.38,EoD,,,-20.00,-2.00,0.00,0,0.0,100.00,30/08/2024
Bazan,BZN-P100.00M408,IL0850293460,1000.00,134.00,0,0.00,0,-83.62,EoD,,,1.52,2.00,0.00,0,0.0,100.00,30/08/2024
Bazan,BZN-C105.00M408,IL0850292058,1000.00,4.00,0,0.00,0,8.63,EoD,,,0.00,0.00,0.00,0,0.0,105.00,30/08/2024
Bazan,BZN-P105.00M408,IL0850294526,1000.00,179.00,0,0.00,0,-91.37,EoD,,,1.13,2.00,0.00,0,0.0,105.00,30/08/2024
Bazan,BZN-C110.00M408,IL0850292132,1000.00,2.00,0,0.00,0,4.17,EoD,,,0.00,0.00,0.00,0,0.0,110.00,30/08/2024
Bazan,BZN-P110.00M408,IL0850294609,1000.00,227.00,0,0.00,0,-95.83,EoD,,,1.34,3.00,0.00,0,0.0,110.00,30/08/2024
Bazan,BZN-C115.00M408,IL0850292215,1000.00,1.00,0,0.00,0,1.87,EoD,,,0.00,0.00,0.00,0,0.0,115.00,30/08/2024
Bazan,BZN-P115.00M408,IL0850294781,1000.00,276.00,0,0.00,0,-98.13,EoD,,,1.47,4.00,0.00,0,0.0,115.00,30/08/2024
Bazan,BZN-C120.00M408,IL0850310785,1000.00,,0,0.00,0,0.78,EoD,,,0.00,0.00,0.00,0,0.0,120.00,30/08/2024
Bazan,BZN-P120.00M408,IL0850310868,1000.00,325.00,0,0.00,0,-99.22,EoD,,,1.25,4.00,0.00,0,0.0,120.00,30/08/2024
Bazan,BZN-C145.00M408,IL0850292470,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,145.00,30/08/2024
Bazan,BZN-P145.00M408,IL0850294948,1000.00,573.00,0,0.00,0,-100.00,EoD,,,0.70,4.00,0.00,0,0.0,145.00,30/08/2024
Bazan,BZN-C165.00M408,IL0850292629,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,165.00,30/08/2024
Bazan,BZN-P165.00M408,IL0850295101,1000.00,771.00,0,0.00,0,-100.00,EoD,,,0.39,3.00,0.00,0,0.0,165.00,30/08/2024
Bazan,BZN-C001.00M409,IL0850782108,1000.00,857.00,0,0.00,0,100.00,EoD,,,-0.35,-3.00,0.00,0,0.0,1.00,27/09/2024
Bazan,BZN-C028.00M409,IL0850784005,1000.00,590.00,0,0.00,0,100.00,EoD,,,-0.51,-3.00,0.00,0,0.0,28.00,27/09/2024
Bazan,BZN-P028.00M409,IL0850786810,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,28.00,27/09/2024
Bazan,BZN-C044.00M409,IL0850783841,1000.00,432.00,0,0.00,0,100.00,EoD,,,-0.69,-3.00,0.00,0,0.0,44.00,27/09/2024
Bazan,BZN-P044.00M409,IL0850786653,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,44.00,27/09/2024
Bazan,BZN-C070.00M409,IL0850803805,1000.00,178.00,0,0.00,0,94.12,EoD,,,0.00,0.00,0.00,0,0.0,70.00,27/09/2024
Bazan,BZN-P070.00M409,IL0850804308,1000.00,4.00,0,0.00,0,-5.88,EoD,,,0.00,0.00,0.00,0,0.0,70.00,27/09/2024
Bazan,BZN-C072.00M409,IL0850783015,1000.00,160.00,0,0.00,0,91.64,EoD,,,-1.84,-3.00,0.00,0,0.0,72.00,27/09/2024
Bazan,BZN-P072.00M409,IL0850785820,1000.00,6.00,0,0.00,0,-8.36,EoD,,,0.00,0.00,0.00,0,0.0,72.00,27/09/2024
Bazan,BZN-C074.00M409,IL0850782934,1000.00,143.00,0,0.00,0,88.54,EoD,,,-2.05,-3.00,0.00,0,0.0,74.00,27/09/2024
Bazan,BZN-P074.00M409,IL0850785747,1000.00,8.00,0,0.00,0,-11.46,EoD,,,0.00,0.00,0.00,0,0.0,74.00,27/09/2024
Bazan,BZN-C076.00M409,IL0850782850,1000.00,126.00,0,0.00,0,84.80,EoD,,,-3.08,-4.00,0.00,0,0.0,76.00,27/09/2024
Bazan,BZN-P076.00M409,IL0850785663,1000.00,12.00,0,0.00,0,-15.20,EoD,,,0.00,0.00,0.00,0,0.0,76.00,27/09/2024
Bazan,BZN-C078.00M409,IL0850782777,1000.00,111.00,0,0.00,0,80.47,EoD,,,-2.63,-3.00,0.00,0,0.0,78.00,27/09/2024
Bazan,BZN-P078.00M409,IL0850785580,1000.00,16.00,0,0.00,0,-19.53,EoD,,,0.00,0.00,0.00,0,0.0,78.00,27/09/2024
Bazan,BZN-C080.00M409,IL0850782694,1000.00,97.00,0,0.00,0,75.58,EoD,,,-3.00,-3.00,0.00,0,0.0,80.00,27/09/2024
Bazan,BZN-P080.00M409,IL0850785416,1000.00,21.00,0,0.00,0,-24.42,EoD,,,0.00,0.00,0.00,0,0.0,80.00,27/09/2024
Bazan,BZN-C082.00M409,IL0850782512,1000.00,83.00,0,0.00,0,70.25,EoD,,,-3.49,-3.00,0.00,0,0.0,82.00,27/09/2024
Bazan,BZN-P082.00M409,IL0850785333,1000.00,28.00,0,0.00,0,-29.75,EoD,,,0.00,0.00,0.00,0,0.0,82.00,27/09/2024
Bazan,BZN-C084.00M409,IL0850782447,1000.00,71.00,0,0.00,0,64.59,EoD,,,-4.05,-3.00,0.00,0,0.0,84.00,27/09/2024
Bazan,BZN-P084.00M409,IL0850785259,1000.00,36.00,0,0.00,0,-35.41,EoD,,,2.86,1.00,0.00,0,0.0,84.00,27/09/2024
Bazan,BZN-C086.00M409,IL0850782363,1000.00,60.00,0,0.00,0,58.73,EoD,,,-4.76,-3.00,0.00,0,0.0,86.00,27/09/2024
Bazan,BZN-P086.00M409,IL0850785176,1000.00,45.00,0,0.00,0,-41.27,EoD,,,2.27,1.00,0.00,0,0.0,86.00,27/09/2024
Bazan,BZN-C088.00M409,IL0850782280,1000.00,51.00,0,0.00,0,52.81,EoD,,,-3.77,-2.00,0.00,0,0.0,88.00,27/09/2024
Bazan,BZN-P088.00M409,IL0850785093,1000.00,55.00,0,0.00,0,-47.19,EoD,,,1.85,1.00,0.00,0,0.0,88.00,27/09/2024
Bazan,BZN-C090.00M409,IL0850783197,1000.00,42.00,0,0.00,0,46.95,EoD,,,-6.67,-3.00,0.00,0,0.0,90.00,27/09/2024
Bazan,BZN-P090.00M409,IL0850785903,1000.00,66.00,0,0.00,0,-53.05,EoD,,,1.54,1.00,0.00,0,0.0,90.00,27/09/2024
Bazan,BZN-C092.00M409,IL0850783270,1000.00,35.00,0,0.00,0,41.29,EoD,,,-5.41,-2.00,0.00,0,0.0,92.00,27/09/2024
Bazan,BZN-P092.00M409,IL0850786083,1000.00,78.00,0,0.00,0,-58.71,EoD,,,1.30,1.00,0.00,0,0.0,92.00,27/09/2024
Bazan,BZN-C094.00M409,IL0850783353,1000.00,29.00,0,0.00,0,35.92,EoD,,,-6.45,-2.00,0.00,0,0.0,94.00,27/09/2024
Bazan,BZN-P094.00M409,IL0850786166,1000.00,92.00,0,0.00,0,-64.08,EoD,,,1.10,1.00,0.00,0,0.0,94.00,27/09/2024
Bazan,BZN-C096.00M409,IL0850783437,1000.00,23.00,0,0.00,0,30.92,EoD,,,-8.00,-2.00,0.00,0,0.0,96.00,27/09/2024
Bazan,BZN-P096.00M409,IL0850786240,1000.00,106.00,0,0.00,0,-69.08,EoD,,,0.95,1.00,0.00,0,0.0,96.00,27/09/2024
Bazan,BZN-C098.00M409,IL0850783502,1000.00,19.00,0,0.00,0,26.35,EoD,,,-5.00,-1.00,0.00,0,0.0,98.00,27/09/2024
Bazan,BZN-P098.00M409,IL0850786323,1000.00,122.00,0,0.00,0,-73.65,EoD,,,1.67,2.00,0.00,0,0.0,98.00,27/09/2024
Bazan,BZN-C100.00M409,IL0850783684,1000.00,15.00,0,0.00,0,22.22,EoD,,,-6.25,-1.00,0.00,0,0.0,100.00,27/09/2024
Bazan,BZN-P100.00M409,IL0850786406,1000.00,138.00,0,0.00,0,-77.78,EoD,,,1.47,2.00,0.00,0,0.0,100.00,27/09/2024
Bazan,BZN-C105.00M409,IL0850783767,1000.00,8.00,0,0.00,0,13.93,EoD,,,-11.11,-1.00,0.00,0,0.0,105.00,27/09/2024
Bazan,BZN-P105.00M409,IL0850786570,1000.00,180.00,0,0.00,0,-86.07,EoD,,,1.12,2.00,0.00,0,0.0,105.00,27/09/2024
Bazan,BZN-C130.00M409,IL0850783924,1000.00,,0,0.00,0,0.66,EoD,,,0.00,0.00,0.00,0,0.0,130.00,27/09/2024
Bazan,BZN-P130.00M409,IL0850786737,1000.00,420.00,0,0.00,0,-99.34,EoD,,,0.96,4.00,0.00,0,0.0,130.00,27/09/2024
Bazan,BZN-C145.00M409,IL0850784187,1000.00,,0,0.00,0,0.07,EoD,,,0.00,0.00,0.00,0,0.0,145.00,27/09/2024
Bazan,BZN-P145.00M409,IL0850786992,1000.00,568.00,0,0.00,0,-99.93,EoD,,,0.53,3.00,0.00,0,0.0,145.00,27/09/2024
Alony Hetz,AHZ-C001.00M407,IL0849701284,1000.00,23490.00,0,0.00,0,100.00,EoD,,,-6.75,-1700.00,0.00,0,0.0,1.00,26/07/2024
Alony Hetz,AHZ-C760.00M407,IL0849696823,1000.00,15922.00,0,0.00,0,100.00,EoD,,,-9.66,-1703.00,0.00,0,0.0,760.00,26/07/2024
Alony Hetz,AHZ-P760.00M407,IL0849698720,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,760.00,26/07/2024
Alony Hetz,AHZ-C1300.0M407,IL0849696666,1000.00,10538.00,0,0.00,0,100.00,EoD,,,-13.93,-1705.00,0.00,0,0.0,1300.00,26/07/2024
Alony Hetz,AHZ-P1300.0M407,IL0849698563,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,1300.00,26/07/2024
Alony Hetz,AHZ-C1900.0M407,IL0850026738,1000.00,4561.00,0,0.00,0,99.96,EoD,,,-27.18,-1702.00,0.00,0,0.0,1900.00,26/07/2024
Alony Hetz,AHZ-P1900.0M407,IL0850027231,1000.00,5.00,0,0.00,0,-0.04,EoD,,,999999.99,5.00,0.00,0,0.0,1900.00,26/07/2024
Alony Hetz,AHZ-C1950.0M407,IL0849774539,1000.00,4069.00,0,0.00,0,99.90,EoD,,,-29.42,-1696.00,0.00,0,0.0,1950.00,26/07/2024
Alony Hetz,AHZ-P1950.0M407,IL0849774877,1000.00,11.00,0,0.00,0,-0.10,EoD,,,1000.00,10.00,0.00,0,0.0,1950.00,26/07/2024
Alony Hetz,AHZ-C2000.0M407,IL0849774463,1000.00,3583.00,0,0.00,0,99.73,EoD,,,-31.99,-1685.00,0.00,0,0.0,2000.00,26/07/2024
Alony Hetz,AHZ-P2000.0M407,IL0849774794,1000.00,24.00,0,0.00,0,-0.27,EoD,,,700.00,21.00,0.00,0,0.0,2000.00,26/07/2024
Alony Hetz,AHZ-C2100.0M407,IL0849696096,1000.00,2652.00,0,0.00,0,98.66,EoD,,,-38.08,-1631.00,0.00,0,0.0,2100.00,26/07/2024
Alony Hetz,AHZ-P2100.0M407,IL0849697995,1000.00,90.00,0,0.00,0,-1.34,EoD,,,592.31,77.00,0.00,0,0.0,2100.00,26/07/2024
Alony Hetz,AHZ-C2200.0M407,IL0849695916,1000.00,1819.00,0,0.00,0,95.24,EoD,,,-45.28,-1505.00,0.00,0,0.0,2200.00,26/07/2024
Alony Hetz,AHZ-P2200.0M407,IL0849697813,1000.00,254.00,0,0.00,0,-4.76,EoD,,,388.46,202.00,0.00,0,0.0,2200.00,26/07/2024
Alony Hetz,AHZ-C2250.0M407,IL0850257655,1000.00,1457.00,0,0.00,0,92.01,EoD,,,-49.18,-1410.00,0.00,0,0.0,2250.00,26/07/2024
Alony Hetz,AHZ-P2250.0M407,IL0850259552,1000.00,390.00,0,0.00,0,-7.99,EoD,,,319.35,297.00,0.00,0,0.0,2250.00,26/07/2024
Alony Hetz,AHZ-C2300.0M407,IL0849695833,1000.00,1139.00,0,0.00,0,87.45,EoD,,,-53.15,-1292.00,0.00,0,0.0,2300.00,26/07/2024
Alony Hetz,AHZ-P2300.0M407,IL0849697730,1000.00,571.00,0,0.00,0,-12.55,EoD,,,266.03,415.00,0.00,0,0.0,2300.00,26/07/2024
Alony Hetz,AHZ-C2350.0M407,IL0850257572,1000.00,868.00,0,0.00,0,81.50,EoD,,,-57.14,-1157.00,0.00,0,0.0,2350.00,26/07/2024
Alony Hetz,AHZ-P2350.0M407,IL0850259487,1000.00,799.00,0,0.00,0,-18.50,EoD,,,223.48,552.00,0.00,0,0.0,2350.00,26/07/2024
Alony Hetz,AHZ-C2400.0M407,IL0849695759,1000.00,644.00,0,0.00,0,74.21,EoD,,,-61.04,-1009.00,0.00,0,0.0,2400.00,26/07/2024
Alony Hetz,AHZ-P2400.0M407,IL0849697656,1000.00,1074.00,0,0.00,0,-25.79,EoD,,,187.17,700.00,0.00,0,0.0,2400.00,26/07/2024
Alony Hetz,AHZ-C2450.0M407,IL0850257739,1000.00,466.00,0,0.00,0,65.85,EoD,,,-64.75,-856.00,0.00,0,0.0,2450.00,26/07/2024
Alony Hetz,AHZ-P2450.0M407,IL0850259636,1000.00,1394.00,0,0.00,0,-34.15,EoD,,,157.67,853.00,0.00,0,0.0,2450.00,26/07/2024
Alony Hetz,AHZ-C2500.0M407,IL0849695676,1000.00,328.00,0,0.00,0,56.82,EoD,,,-68.28,-706.00,0.00,0,0.0,2500.00,26/07/2024
Alony Hetz,AHZ-P2500.0M407,IL0849697573,1000.00,1754.00,0,0.00,0,-43.18,EoD,,,133.24,1002.00,0.00,0,0.0,2500.00,26/07/2024
Alony Hetz,AHZ-C2550.0M407,IL0850257812,1000.00,224.00,0,0.00,0,47.61,EoD,,,-71.68,-567.00,0.00,0,0.0,2550.00,26/07/2024
Alony Hetz,AHZ-P2550.0M407,IL0850259719,1000.00,2149.00,0,0.00,0,-52.39,EoD,,,113.41,1142.00,0.00,0,0.0,2550.00,26/07/2024
Alony Hetz,AHZ-C2600.0M407,IL0849696179,1000.00,150.00,0,0.00,0,38.69,EoD,,,-74.62,-441.00,0.00,0,0.0,2600.00,26/07/2024
Alony Hetz,AHZ-P2600.0M407,IL0849698076,1000.00,2573.00,0,0.00,0,-61.31,EoD,,,97.16,1268.00,0.00,0,0.0,2600.00,26/07/2024
Alony Hetz,AHZ-C2650.0M407,IL0850257994,1000.00,97.00,0,0.00,0,30.49,EoD,,,-77.49,-334.00,0.00,0,0.0,2650.00,26/07/2024
Alony Hetz,AHZ-P2650.0M407,IL0850259891,1000.00,3019.00,0,0.00,0,-69.51,EoD,,,83.64,1375.00,0.00,0,0.0,2650.00,26/07/2024
Alony Hetz,AHZ-C2700.0M407,IL0849696252,1000.00,62.00,0,0.00,0,23.29,EoD,,,-79.80,-245.00,0.00,0,0.0,2700.00,26/07/2024
Alony Hetz,AHZ-P2700.0M407,IL0849698159,1000.00,3482.00,0,0.00,0,-76.71,EoD,,,72.55,1464.00,0.00,0,0.0,2700.00,26/07/2024
Alony Hetz,AHZ-C2750.0M407,IL0850345104,1000.00,38.00,0,0.00,0,17.26,EoD,,,-82.24,-176.00,0.00,0,0.0,2750.00,26/07/2024
Alony Hetz,AHZ-P2750.0M407,IL0850345369,1000.00,3957.00,0,0.00,0,-82.74,EoD,,,63.31,1534.00,0.00,0,0.0,2750.00,26/07/2024
Alony Hetz,AHZ-C2800.0M407,IL0849696336,1000.00,23.00,0,0.00,0,12.40,EoD,,,-84.14,-122.00,0.00,0,0.0,2800.00,26/07/2024
Alony Hetz,AHZ-P2800.0M407,IL0849698233,1000.00,4441.00,0,0.00,0,-87.60,EoD,,,55.66,1588.00,0.00,0,0.0,2800.00,26/07/2024
Alony Hetz,AHZ-C2900.0M407,IL0849696419,1000.00,8.00,0,0.00,0,5.87,EoD,,,-87.30,-55.00,0.00,0,0.0,2900.00,26/07/2024
Alony Hetz,AHZ-P2900.0M407,IL0849698316,1000.00,5422.00,0,0.00,0,-94.13,EoD,,,43.93,1655.00,0.00,0,0.0,2900.00,26/07/2024
Alony Hetz,AHZ-C3000.0M407,IL0849696583,1000.00,2.00,0,0.00,0,2.48,EoD,,,-92.00,-23.00,0.00,0,0.0,3000.00,26/07/2024
Alony Hetz,AHZ-P3000.0M407,IL0849698498,1000.00,6414.00,0,0.00,0,-97.52,EoD,,,35.72,1688.00,0.00,0,0.0,3000.00,26/07/2024
Alony Hetz,AHZ-C3100.0M407,IL0849834101,1000.00,1.00,0,0.00,0,0.95,EoD,,,-88.89,-8.00,0.00,0,0.0,3100.00,26/07/2024
Alony Hetz,AHZ-P3100.0M407,IL0849834283,1000.00,7410.00,0,0.00,0,-99.05,EoD,,,29.84,1703.00,0.00,0,0.0,3100.00,26/07/2024
Alony Hetz,AHZ-C3200.0M407,IL0849879650,1000.00,,0,0.00,0,0.33,EoD,,,-100.00,-3.00,0.00,0,0.0,3200.00,26/07/2024
Alony Hetz,AHZ-P3200.0M407,IL0849879817,1000.00,8406.00,0,0.00,0,-99.67,EoD,,,25.50,1708.00,0.00,0,0.0,3200.00,26/07/2024
Alony Hetz,AHZ-C3700.0M407,IL0849696740,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,3700.00,26/07/2024
Alony Hetz,AHZ-P3700.0M407,IL0849698647,1000.00,13391.00,0,0.00,0,-100.00,EoD,,,14.67,1713.00,0.00,0,0.0,3700.00,26/07/2024
Alony Hetz,AHZ-C4200.0M407,IL0849696906,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,4200.00,26/07/2024
Alony Hetz,AHZ-P4200.0M407,IL0849698803,1000.00,18376.00,0,0.00,0,-100.00,EoD,,,10.29,1714.00,0.00,0,0.0,4200.00,26/07/2024
Alony Hetz,AHZ-C4600.0M407,IL0849926840,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,4600.00,26/07/2024
Alony Hetz,AHZ-P4600.0M407,IL0849926923,1000.00,22365.00,0,0.00,0,-100.00,EoD,,,8.31,1716.00,0.00,0,0.0,4600.00,26/07/2024
Alony Hetz,AHZ-C001.00M408,IL0850261772,1000.00,23490.00,0,0.00,0,100.00,EoD,,,-6.75,-1700.00,0.00,0,0.0,1.00,30/08/2024
